Date,Close_aal,Close_algt,Close_alk,Close_dal,Close_ha,Close_luv,Close_cs,Close_db,Close_bcs,Close_gs,Close_ms,Close_wfc,Close_jnj,Close_mrk,Close_pfe,Close_bhc,Close_rhhby,Close_unh,Close_aapl,Close_amzn,Close_fb,Close_ibm,Close_msft,Close_goog,Close_sp500
2015-10-01,0.020376127756396595,0.11330581973288263,0.04170348850307636,0.023604080046272687,0.012854633330639145,0.019965485896880287,0.01252196186555184,0.013785073834555201,0.0078021854546257,0.09149505096148951,0.016373673672265793,0.026738468486592976,0.048429687088814496,0.025662484216701222,0.016550405388093423,0.09335593300891995,0.01726772875448709,0.06061378105703453,0.01423989810322925,0.2706698057074828,0.04727573242449374,0.07463795990812541,0.02318824123471272,0.31774801964757254,1.0
2015-10-02,0.019796450320262154,0.11048191910115447,0.04061782685371607,0.022994219080494264,0.012442604740611199,0.01966833454361318,0.012627090434059504,0.013908248200549218,0.007886807210510674,0.09071109193622211,0.016106715440308672,0.026268857819178863,0.0481356596025515,0.02569489965225458,0.016952280591118096,0.09343227718180354,0.017075270711774896,0.06089599198171525,0.014141418914050347,0.2729070915123844,0.04718247822428315,0.0740919169765593,0.02335294376757449,0.32126823231952256,1.0
2015-10-05,0.020225962109120484,0.10873404930526741,0.040718654288913685,0.02363302274325351,0.012833093969038725,0.01977806196667168,0.01266198604945154,0.014191892657254353,0.007850833957529573,0.09093882516494178,0.016250220278170757,0.026375782545777233,0.04768878471263911,0.025781937413092305,0.016849097493467313,0.08226265215728343,0.01682896664672788,0.06021489094359495,0.013937746567550096,0.2736116250688359,0.04731134077237327,0.07500565628681857,0.023466948416053714,0.32282527122194293,1.0
2015-10-06,0.019258353949973953,0.10535779292307625,0.037642933726469215,0.022773646913996293,0.012247969342745843,0.019192694227807918,0.012818698955501863,0.01434401358078276,0.007853852506379294,0.0910743883554522,0.016344094852751536,0.026278838460003992,0.04718372253622177,0.025152530351372108,0.016561275340066205,0.08384176952147669,0.016935026796465927,0.058613479545136626,0.014054859985042911,0.27146549762390304,0.04687058110312257,0.07514444810580442,0.02361206460921106,0.32599296317846665,1.0
2015-10-07,0.019696067233495318,0.10714339433434178,0.038064365539566034,0.02304304625839577,0.012305657065706454,0.019395439417885962,0.012686451530543116,0.014425077103111684,0.00788143296111545,0.09130537170873088,0.01649940161535485,0.02614952182830149,0.04758922608334675,0.02552822741578291,0.016679778204511525,0.08509242056891946,0.016309004132414175,0.058336633163551935,0.013876432667393033,0.2715361598671185,0.04629653028416615,0.07520179539784401,0.023448890953513678,0.3218510590388193,1.0
2015-10-08,0.019737463400355103,0.1056207557732224,0.03762733244668255,0.022826717475828442,0.012957986768980653,0.019250729829425703,0.012183190049868998,0.014100315500704253,0.007852271782966045,0.0899311136437422,0.01638497544747586,0.02609477339211308,0.047222897965145796,0.025339842274947986,0.016434640942336903,0.08501412684286871,0.01651410732344219,0.05765286048521455,0.013596201142232478,0.26480183502813653,0.045926602126700945,0.0756321277202908,0.023566749143201178,0.31744831251038835,1.0
2015-10-09,0.02105325734119537,0.10803567012564703,0.03767947502583659,0.023430558813901315,0.013544164096718698,0.019822421423831414,0.012293474986524264,0.014561588861712634,0.007796951636588462,0.0889328949302476,0.01623910027664711,0.025877342491073888,0.04733260986456375,0.025286740527125002,0.016497179375818186,0.08731990366233464,0.016308582977418745,0.05919429651846282,0.01391142980079734,0.26790543601954375,0.04627547772129885,0.0756319192936196,0.023380929305960155,0.31942685715279606,1.0
2015-10-12,0.0217302949488374,0.11294400156871316,0.03865751960764687,0.02404013013272386,0.013943274981307052,0.02043163274455686,0.012431473478942563,0.014443904495411197,0.0077969329275823975,0.08933510428165568,0.016258066893055926,0.02586420598609342,0.047579629759998,0.025135566494645295,0.016466250454623025,0.08617271686216131,0.01635720194597706,0.0607248740338198,0.013829270736144239,0.2727142112536825,0.04672211782249095,0.07491598441690213,0.023296620953361265,0.3205367122525015,1.0
2015-10-13,0.02166502866123836,0.10926340873415603,0.03689193446921636,0.023821050863877143,0.01411895145108182,0.020372413498082234,0.012367183411437806,0.014363500265732979,0.007566040877778704,0.09031836577952855,0.016274973653720607,0.025882248515016124,0.04763710943838091,0.02468944919457476,0.016459632463663696,0.08309668906003656,0.016559448306378455,0.06188083069285618,0.013948016321353585,0.27394459230855617,0.04697333707880305,0.07467222943951485,0.023401823825395948,0.3255493650252347,1.0
2015-10-14,0.021963253780704697,0.10772525025937325,0.03683107217201075,0.024365171816657837,0.013945161635235286,0.020478979563537888,0.012440829150156598,0.014491736272924704,0.007576821283179664,0.09001423895827101,0.016316993522931006,0.025824374327184162,0.04740151610338533,0.024841544271710245,0.016567715603777455,0.08890103191642447,0.01655768621909944,0.06121128881785185,0.013816040265043525,0.2732018311396915,0.04717085229045075,0.07522163618833057,0.023407413467824403,0.326520366788954,1.0
2015-10-15,0.02196792235111067,0.10698368741155777,0.037542124239390004,0.02417657365758926,0.014452580819221048,0.02037690467999445,0.012481100563881152,0.01447234552641249,0.007643809411054688,0.09138972476892959,0.016606880539712827,0.026034409193578675,0.04800233352111065,0.025061022687298203,0.01683911053758,0.08343956412577622,0.016582175273355187,0.0593766361757481,0.013817655473829628,0.2779046011920632,0.047414346699482766,0.07416026657595091,0.023227890441245125,0.3269692542490779,1.0
2015-10-16,0.021499082352891007,0.10562635646098605,0.03729754049680691,0.024160030378287674,0.01456389532217068,0.019949732822742493,0.012680081840235514,0.014549139111133723,0.007668055400357497,0.09108213247991107,0.016698556030159874,0.02600941483251827,0.04832006075657535,0.02532081411227735,0.016924809899057182,0.0873341822675668,0.016811682718679874,0.05901304104804738,0.01365395881423503,0.28073248088445146,0.04797576211795546,0.07397041975572216,0.023368139623789218,0.3257079139277357,1.0
2015-10-19,0.02185714438837224,0.10815475218214374,0.0377988462746178,0.024718979160506038,0.015243452436357413,0.02036230210934066,0.01266681725034087,0.014899244954134748,0.007739740043492442,0.0913328687660093,0.015892528475582954,0.025845028235432197,0.04815947619689516,0.025274628571473418,0.01696448738884938,0.08055918848823677,0.01669403953089634,0.059365872850702835,0.013735088723290512,0.2818317783787455,0.04842008956940538,0.07337509638053889,0.023415909347609277,0.32753752587144563,1.0
2015-10-20,0.02205567373896922,0.10718102092131535,0.03766551467999316,0.024695067145023147,0.015447342973873526,0.02037650772488753,0.012783327872843031,0.01483181291006059,0.007681815196385458,0.09134958324823016,0.015880675646373785,0.026137869614600674,0.04805566117230744,0.02481324744000308,0.016742417735711897,0.07225830771324859,0.016496205710186722,0.05929770324263503,0.014005770579575525,0.2761908042152405,0.047765132951883935,0.06925451804729715,0.023523096918675216,0.320213526197319,1.0
2015-10-21,0.021947161527773252,0.10697197901440694,0.037014475508858134,0.024488097934954864,0.01628082060911588,0.020327499677713294,0.012372829668042117,0.014760220645909743,0.007538609589575701,0.08900710385222894,0.015592340990791265,0.026310836653065155,0.04835705858176392,0.025057704279673767,0.01657305317533465,0.05874865249396737,0.016360070118598934,0.058500997776832826,0.014086600805922635,0.27527813418992636,0.04809949965718172,0.06979900448658269,0.02337860579281095,0.3182907881260248,1.0
2015-10-22,0.02240671264740872,0.09793374649607678,0.03701321826927412,0.024755056371198892,0.0162727596149458,0.021476144713174872,0.011873267794684226,0.014767284374900564,0.007551729309227584,0.08943196238053913,0.015761188906455077,0.02633848348442403,0.04849184584488336,0.02533970492061084,0.016238655030968642,0.053529582055485324,0.01632635058379082,0.055449180489015,0.014068140890577192,0.27474164328192485,0.04856005452562933,0.07020184812643131,0.02340061620454655,0.31755751485957434,1.0
2015-10-23,0.022008047686571414,0.09785799416431748,0.03811290737299228,0.024576537796545166,0.01678914856532615,0.021796015775249762,0.011975038514591125,0.014818206612622821,0.007474158847537559,0.0893911325737084,0.01571934584993658,0.02638363616393819,0.04833867563173274,0.025482496926624434,0.016408452694035788,0.055976680955937996,0.016360264368024437,0.05586102376906746,0.014345951572610776,0.288668316646746,0.04924463620749071,0.06972026110526255,0.025477677033858923,0.33828881437597463,1.0
2015-10-26,0.022436486701146736,0.09735513360507009,0.03821976197092663,0.024778146604792422,0.017183441887462243,0.02209851461616035,0.01212352466922222,0.014653483036933946,0.007454687910716972,0.09029152518845475,0.01571567901807963,0.02621211231395805,0.048252689423991586,0.02554582495829242,0.01649301418588677,0.05312913634391085,0.016208152406915075,0.056262614946966376,0.013914773677905643,0.29384698818142085,0.050101874490352104,0.06936143102800206,0.026192799168160346,0.34414201199396327,1.0
2015-10-27,0.022489097389664224,0.0988823265422694,0.03773192233725691,0.02462377069192622,0.01699509790863767,0.022009885983792846,0.012048076271797705,0.014618398154872042,0.007435052590191456,0.0901838953911761,0.015601025063923867,0.026196942626699804,0.048497261320402815,0.025882309207850895,0.0169370120443297,0.05302315547946775,0.016181888547532577,0.057781396484134884,0.013862065493923204,0.2957611691069926,0.05019628458969376,0.06673153369263325,0.025988799878406684,0.342946636411082,1.0
2015-10-28,0.02193890920180204,0.09565383195442126,0.035970052132386875,0.02398641215553932,0.016734038969581255,0.02172363377955074,0.012170210638084223,0.014499962962663492,0.007443729170002412,0.09152534170378956,0.015997319794418475,0.02652665744989479,0.048068504455850244,0.026359219947279855,0.01695888216711534,0.05597148540425978,0.016212594738281016,0.057301405690177366,0.01426435649632505,0.2952136948688296,0.04984810778811464,0.06737149061046903,0.025823425488221734,0.3410672751335456,1.0
2015-10-29,0.02194878120210621,0.09465352052948431,0.03626382576479325,0.024169503413363724,0.016636275055633986,0.02192963656238269,0.01197945929912866,0.01334826586196457,0.0069254002849776855,0.09088211839592344,0.016052379577301438,0.026366295901825893,0.04851609175289487,0.026261002537064634,0.016641062053121915,0.05336434912059515,0.016253392311848094,0.05729368771176768,0.014421535873330345,0.29986934799225745,0.050195989019506476,0.06726779756944122,0.025538311412011717,0.34312079160845865,1.0
2015-10-30,0.022227992565791783,0.09495709585622054,0.03666993501669598,0.02444982945900097,0.01668782664589227,0.022261656768430057,0.012022929513670814,0.01344163567720115,0.006843451479181428,0.0901719713525311,0.01585583992354625,0.026036855673888335,0.04858706226972931,0.026286933088689863,0.016264619046093876,0.045095602577124944,0.01630790159234309,0.05664242504388876,0.014367400768836622,0.30100607484627484,0.04903912538127769,0.06736687961283466,0.025315479903068084,0.34184074014265964,1.0
2015-11-02,0.022085977005198133,0.09284475247765364,0.036657871820424556,0.024096385456275807,0.016781920666184686,0.022214301424157805,0.012067202969847226,0.013564316596729397,0.006943751174998784,0.09014994348169139,0.015912169017040335,0.02606877057229165,0.04855872988789346,0.026192343203144022,0.016663102199808936,0.04775076574235996,0.016026235220034924,0.056410256047098435,0.014398421755413292,0.29863832198223533,0.04910054209456687,0.06671419012428634,0.025303581549927283,0.34272473002375814,1.0
2015-11-03,0.022040107849802964,0.09269168703284413,0.03681882962952031,0.02417302151268712,0.017143885093487257,0.02225813855025031,0.011655188215626987,0.013446836166430493,0.006858502378207503,0.09038340236471275,0.015778821771183837,0.026035766111605952,0.04832708331883446,0.02612108313210213,0.016575109538660593,0.04638376292950163,0.016063209311606767,0.05576858446813437,0.014523957092206177,0.2963849418382812,0.048620952845440935,0.0672484002565717,0.02566606202466766,0.3422899718221677,1.0
2015-11-04,0.021704696129221157,0.09308807526378296,0.03682140208986176,0.024097301814793817,0.01710975069829127,0.02218511907905018,0.011596766564298689,0.013195008928985008,0.006778258011464902,0.09116162155983862,0.01588728639575044,0.02596191830331722,0.04848951826282443,0.026413800743746524,0.016239278718116052,0.04375187313889935,0.016049013253567845,0.05453049064253181,0.014507850480679263,0.3048789160552649,0.04944085272057389,0.06736875200386415,0.025876298202119768,0.34633805888097124,1.0
2015-11-05,0.021715009298700735,0.09474602174488173,0.037172667911664396,0.024067470171190455,0.017619635510771888,0.02222455010941765,0.011543242291381367,0.013105199169093038,0.006662127048532398,0.09144114814208001,0.016133872127691545,0.02612468166866436,0.048730198298825904,0.02621515992563127,0.01626244832249003,0.037510773954718794,0.016219589273419623,0.055349467250700626,0.01439571841866579,0.31222471474348223,0.051792205226778965,0.06661650794546606,0.025896102613389482,0.3482259045203228,1.0
2015-11-06,0.021598704772454524,0.0966558683003704,0.03719512377218038,0.024390244948133577,0.01813548060624931,0.02231802548284263,0.01169016843217333,0.013190740113541474,0.006702553510111052,0.09487900278633342,0.01686833118642732,0.026605373143894474,0.04855182944885654,0.026014673339709884,0.016163300682165458,0.03895293393135183,0.0159965714480907,0.054692264043407456,0.014417396963820717,0.3141053784256686,0.05101943621377304,0.06585842379337975,0.026162347218919118,0.3495426958496532,1.0
2015-11-09,0.021481011230975535,0.09442503855268837,0.03719365869915741,0.024357974723165803,0.01715594235576042,0.022308497753243645,0.01167624007219028,0.013109911082290282,0.006831586692422826,0.09466077207346352,0.01689133912694029,0.026686487370442318,0.04851388554489937,0.02609473773663292,0.016188937032619824,0.04109055258635073,0.01602055141028827,0.05497021895347926,0.014501486047630636,0.31535469666904026,0.05123208825443193,0.0650973226541239,0.026056248962085932,0.34874288591156216,1.0
